customer_id,full_name,email,phone,city,loyalty_points,first_name,last_name
CUST2705,Rohan Shah,mira.kapoor302@gmail.com,1718782538.0,Bengaluru,59,Rohan,Shah
CUST2706,Arjun Gupta,ishita.khan207@gmail.com,1267018468.0,Kolkata,94,Arjun,Gupta
CUST2707,Anita Sharma,arjun.khan513@gmail.com,NA,Bengaluru,27,Anita,Sharma
CUST2708,Suresh Nair,rahul.kapoor916@gmail.com,3707269327.0,Surat,187,Suresh,Nair
CUST2709,Priya Shah,rahul.nair366@gmail.com,9051347768.0,Mumbai,104,Priya,Shah
CUST2710,Priya Singh,anaya.khan385@gmail.com,7468428237.0,Mumbai,0,Priya,Singh
CUST2711,Aarav Nair,NA,7043508292.0,Chennai,0,Aarav,Nair
CUST2712,Diya Reddy,mira.khan457@gmail.com,3792521041.0,Mumbai,393,Diya,Reddy
CUST2713,Priya Shah,ishita.khan502@gmail.com,4236908605.0,Jaipur,43,Priya,Shah
CUST2714,Rohan Singh,rohan.khan184@gmail.com,1265334337.0,Kolkata,48,Rohan,Singh
CUST2715,Ishita Gupta,diya.reddy132@gmail.com,1648288277.0,Ahmedabad,21,Ishita,Gupta
CUST2716,Diya Khan,priya.sharma204@gmail.com,1581919435.0,Kolkata,48,Diya,Khan
CUST2717,Suresh Kulkarni,rohan.sharma72@gmail.com,7287185006.0,Bengaluru,51,Suresh,Kulkarni
CUST2718,Anaya Gupta,anaya.singh407@gmail.com,6224397700.0,Mumbai,45,Anaya,Gupta
CUST2719,Rohan Singh,anaya.patel177@gmail.com,2551998819.0,Delhi,262,Rohan,Singh
CUST2720,Suresh Sharma,diya.reddy41@gmail.com,9937229838.0,Delhi,0,Suresh,Sharma
CUST2721,Anita Shah,arjun.das102@gmail.com,2075111227.0,Chennai,0,Anita,Shah
CUST2722,Anaya Patel,suresh.sharma296@gmail.com,1472290919.0,Pune,199,Anaya,Patel
CUST2723,Aarav Das,diya.kapoor386@gmail.com,4944669969.0,Bengaluru,13,Aarav,Das
CUST2724,Sneha Singh,kabir.khan6@gmail.com,9104703528.0,Chennai,169,Sneha,Singh
CUST2725,Ishita Das,NA,7447541904.0,Bengaluru,34,Ishita,Das
CUST2726,Diya Khan,anaya.kulkarni177@gmail.com,8218863843.0,Delhi,54,Diya,Khan
CUST2727,Rahul Das,mira.kulkarni324@gmail.com,4612243227.0,Pune,46,Rahul,Das
CUST2728,Sneha Das,anita.khan894@gmail.com,2280342123.0,Kolkata,54,Sneha,Das
CUST2729,Arjun Khan,suresh.das244@gmail.com,2390858988.0,Ahmedabad,48,Arjun,Khan
CUST2730,Suresh Shah,anita.das698@gmail.com,5005645071.0,Bengaluru,204,Suresh,Shah
CUST2731,Rahul Das,priya.kulkarni500@gmail.com,NA,Mumbai,23,Rahul,Das
CUST2732,Rahul Sharma,kabir.nair675@gmail.com,4147368975.0,Surat,73,Rahul,Sharma
CUST2733,Diya Shah,diya.singh655@gmail.com,9933418472.0,Jaipur,67,Diya,Shah
CUST2734,Rahul Nair,anaya.gupta28@gmail.com,2417500155.0,Kolkata,182,Rahul,Nair
CUST2735,Suresh Reddy,mira.kulkarni88@gmail.com,5127995691.0,Hyderabad,63,Suresh,Reddy
CUST2736,Anita Das,aarav.gupta185@gmail.com,NA,Bengaluru,193,Anita,Das
CUST2737,Aarav Kulkarni,rohan.singh725@gmail.com,3026778409.0,Jaipur,139,Aarav,Kulkarni
CUST2738,Suresh Sharma,arjun.khan866@gmail.com,3126871528.0,Mumbai,62,Suresh,Sharma
CUST2739,Anaya Nair,diya.kulkarni416@gmail.com,6229970036.0,Hyderabad,29,Anaya,Nair
CUST2740,Sneha Nair,anaya.gupta185@gmail.com,3494866937.0,Kolkata,220,Sneha,Nair
CUST2741,Kabir Gupta,priya.reddy146@gmail.com,5668068398.0,Kolkata,21,Kabir,Gupta
CUST2742,Suresh Shah,diya.kapoor579@gmail.com,3998917432.0,Pune,265,Suresh,Shah
CUST2743,Arjun Kapoor,mira.nair372@gmail.com,7720618826.0,Jaipur,35,Arjun,Kapoor
CUST2744,Rohan Gupta,kabir.nair212@gmail.com,5128880274.0,Ahmedabad,0,Rohan,Gupta
CUST2745,Kabir Shah,sneha.das987@gmail.com,5285562612.0,Hyderabad,207,Kabir,Shah
CUST2746,Mira Patel,aarav.gupta978@gmail.com,7189747618.0,Bengaluru,125,Mira,Patel
CUST2747,Ishita uKlkarni,ishita.gupta9@gmail.com,5045698124.0,Ahmedabad,63,Ishita,uKlkarni
CUST2748,Priya Nair,mira.patel8@gmail.com,4589749913.0,Pune,110,Priya,Nair
CUST2749,Aarav Singh,NA,8473978198.0,Jaipur,96,Aarav,Singh
CUST2750,Ishita Kulkarni,NA,2996655395.0,Pune,0,Ishita,Kulkarni
CUST2751,Kabir Kapoor,suresh.sharma546@gmail.com,1586999010.0,Chennai,93,Kabir,Kapoor
CUST2752,RohanD as,aarav.singh33@gmail.com,5988543740.0,Ahmedabad,171,RohanD,as
CUST2753,Aarav Das,mira.das10@gmail.com,NA,Mumbai,187,Aarav,Das
CUST2754,Priya Gupta,aarav.kulkarni86@gmail.com,7151142278.0,Delhi,56,Priya,Gupta
CUST2755,Anaya Patel,arjun.shah321@gmail.com,5842241164.0,Jaipur,162,Anaya,Patel
CUST2756,Kabir Khan,kabir.kulkarni465@gmail.com,5584258145.0,Pune,44,Kabir,Khan
CUST2757,Arjun Sharma,mira.das439@gmail.com,1704479225.0,Kolkata,82,Arjun,Sharma
CUST2758,Diya Gupta,suresh.kapoor797@gmail.com,1108694241.0,Hyderabad,90,Diya,Gupta
CUST2759,Diya Kapoor,arjun.nair312@gmail.com,7862831610.0,Chennai,0,Diya,Kapoor
CUST2760,Ishita Reddy,ishita.kulkarni986@gmail.com,8600857272.0,Mumbai,28,Ishita,Reddy
CUST2761,Aarav Shah,anita.gupta30@gmail.com,2440235118.0,Chennai,86,Aarav,Shah
CUST2762,Sneha Reddy,NA,6784728424.0,Bengaluru,80,Sneha,Reddy
CUST2763,Aarav Gupta,kabir.kapoor667@gmail.com,6314280790.0,Ahmedabad,43,Aarav,Gupta
CUST2764,Aarav Kapoor,kabir.reddy646@gmail.com,6779569808.0,Jaipur,182,Aarav,Kapoor
CUST2765,Suresh Khan,kabir.singh88@gmail.com,9693057744.0,Chennai,177,Suresh,Khan
CUST2766,Suresh Shah,mira.reddy468@gmail.com,NA,Surat,59,Suresh,Shah
CUST2767,Diya Kapoor,aarav.patel612@gmail.com,7827749108.0,Ahmedabad,97,Diya,Kapoor
CUST2768,Anita Reddy,mira.gupta231@gmail.com,4004696533.0,Pune,50,Anita,Reddy
CUST2769,Sneha Gupta,anita.gupta281@gmail.com,2476344991.0,Bengaluru,36,Sneha,Gupta
CUST2770,Anita Nair,anita.reddy759@gmail.com,4340743532.0,Hyderabad,81,Anita,Nair
CUST2771,Kabir Das,priya.gupta681@gmail.com,4548662035.0,Jaipur,68,Kabir,Das
CUST2772,Diya Sharma,arjun.shah857@gmail.com,6132142983.0,Delhi,158,Diya,Sharma
CUST2773,Rahul Singh,rahul.kulkarni473@gmail.com,2400326937.0,Hyderabad,34,Rahul,Singh
CUST2774,Sneha Gupta,NA,8507094950.0,Hyderabad,57,Sneha,Gupta
CUST2775,Arjun Reddy,diya.patel196@gmail.com,8663357363.0,Hyderabad,39,Arjun,Reddy
CUST2776,Anita Gupta,rahul.nair3@gmail.com,5088169852.0,Mumbai,31,Anita,Gupta
CUST2777,Suresh Shah,mira.gupta966@gmail.com,9042637645.0,Hyderabad,36,Suresh,Shah
CUST2778,Mira Nair,rohan.reddy132@gmail.com,NA,Mumbai,53,Mira,Nair
CUST2779,Rahul Reddy,suresh.khan947@gmail.com,6551942994.0,Hyderabad,167,Rahul,Reddy
CUST2780,Sneha Khan,arjun.kapoor748@gmail.com,5178668702.0,Delhi,90,Sneha,Khan
CUST2781,Priya Nair,mira.khan811@gmail.com,3699737768.0,Delhi,37,Priya,Nair
CUST2782,Diya Das,arjun.sharma372@gmail.com,7225518351.0,Hyderabad,124,Diya,Das
CUST2783,Aarav Reddy,aarav.singh544@gmail.com,3934523654.0,Jaipur,146,Aarav,Reddy
CUST2784,Priya Gupta,rohan.reddy599@gmail.com,5640313178.0,Kolkata,49,Priya,Gupta
CUST2785,Anaya Sharma,suresh.reddy162@gmail.com,NA,Delhi,45,Anaya,Sharma
CUST2786,Mira Shah,ishita.gupta334@gmail.com,7184664277.0,Kolkata,0,Mira,Shah
CUST2787,Kabir Shah,rahul.kulkarni585@gmail.com,7811878820.0,Jaipur,51,Kabir,Shah
CUST2788,Priya Patel,anita.sharma9@gmail.com,9085123398.0,Pune,12,Priya,Patel
CUST2789,Rohan Kulkarni,arjun.kulkarni762@gmail.com,4723608152.0,Bengaluru,302,Rohan,Kulkarni
CUST2790,Anaya Reddy,diya.kulkarni467@gmail.com,NA,Chennai,92,Anaya,Reddy
CUST2791,Priya Das,diya.khan645@gmail.com,3852944760.0,Ahmedabad,127,Priya,Das
CUST2792,Mira Patel,ishita.khan578@gmail.com,NA,Bengaluru,123,Mira,Patel
CUST2793,Rahul Das,ishita.khan560@gmail.com,NA,Pune,118,Rahul,Das
CUST2794,Diya Shah,arjun.nair239@gmail.com,2429644559.0,Ahmedabad,12,Diya,Shah
CUST2795,Rohan Kapoor,diya.patel459@gmail.com,4967947964.0,Hyderabad,0,Rohan,Kapoor
CUST2796,Priya Singh,diya.kapoor26@gmail.com,NA,Kolkata,109,Priya,Singh
CUST2797,Ishita Singh,ishita.sharma771@gmail.com,9108659278.0,Mumbai,144,Ishita,Singh
CUST2798,Ishita Das,ishita.kapoor94@gmail.com,2807950111.0,Kolkata,19,Ishita,Das
CUST2799,Kabir Gupta,mira.singh683@gmail.com,6654861088.0,Bengaluru,26,Kabir,Gupta
CUST2800,Rahul Nair,rohan.gupta217@gmail.com,8734264641.0,Chennai,106,Rahul,Nair
CUST2801,Arjun Shah,kabir.reddy673@gmail.com,5271078301.0,Jaipur,105,Arjun,Shah
CUST2802,Sneha Patel,suresh.khan255@gmail.com,7242164070.0,Ahmedabad,55,Sneha,Patel
CUST2803,Mira Khan,diya.reddy837@gmail.com,NA,Ahmedabad,184,Mira,Khan
CUST2804,Rohan Kapoor,suresh.singh775@gmail.com,4883232220.0,Hyderabad,68,Rohan,Kapoor
CUST2805,Suresh Khan,arjun.sharma51@gmail.com,3091820122.0,Bengaluru,8,Suresh,Khan
CUST2806,Suresh Patel,mira.reddy416@gmail.com,7604357751.0,Kolkata,50,Suresh,Patel
CUST2807,Suresh Das,kabir.reddy244@gmail.com,7553339854.0,Jaipur,84,Suresh,Das
CUST2808,Anita Das,priya.sharma867@gmail.com,9964224550.0,Delhi,62,Anita,Das
CUST2809,Rahul Kulkarni,kabir.khan945@gmail.com,6450776129.0,Bengaluru,130,Rahul,Kulkarni
CUST2810,Aarav Shah,priya.kapoor596@gmail.com,NA,Surat,101,Aarav,Shah
CUST2811,Rohan Kulkarni,suresh.das763@gmail.com,1715129303.0,Kolkata,210,Rohan,Kulkarni
CUST2812,Diya Patel,suresh.gupta365@gmail.com,NA,Hyderabad,196,Diya,Patel
CUST2813,Diya Kapoor,priya.kulkarni297@gmail.com,9216734940.0,Jaipur,46,Diya,Kapoor
CUST2814,Priya Singh,mira.das263@gmail.com,3374270360.0,Hyderabad,67,Priya,Singh
CUST2815,Anita Das,priya.shah803@gmail.com,6966665337.0,Hyderabad,116,Anita,Das
CUST2816,Anaya Patel,mira.shah396@gmail.com,8224495350.0,Jaipur,0,Anaya,Patel
CUST2817,Kabir Singh,anaya.nair469@gmail.com,1002136775.0,Pune,43,Kabir,Singh
CUST2818,Priya Gupta,NA,1242244494.0,Bengaluru,207,Priya,Gupta
CUST2819,Sneha Reddy,mira.kapoor232@gmail.com,4451807944.0,Delhi,57,Sneha,Reddy
CUST2820,Aarav Nair,anaya.kapoor221@gmail.com,NA,Jaipur,177,Aarav,Nair
CUST2821,Rohan Das,mira.gupta299@gmail.com,3832451961.0,Ahmedabad,90,Rohan,Das
CUST2822,Suresh Patel,mira.patel551@gmail.com,NA,Kolkata,0,Suresh,Patel
CUST2823,Arjun Shah,priya.singh21@gmail.com,2955888930.0,Bengaluru,63,Arjun,Shah
CUST2824,Rahul Patel,ishita.kapoor603@gmail.com,2138040492.0,Surat,91,Rahul,Patel
CUST2825,Sneha Khan,rahul.shah531@gmail.com,8979971111.0,Hyderabad,79,Sneha,Khan
CUST2826,Anaya Gupta,mira.gupta204@gmail.com,6201532849.0,Ahmedabad,38,Anaya,Gupta
CUST2827,Anaya Shah,anita.kulkarni180@gmail.com,5891101170.0,Hyderabad,42,Anaya,Shah
CUST2828,Sneha Singh,aarav.singh608@gmail.com,4522154968.0,Mumbai,28,Sneha,Singh
CUST2829,Ishita Nair,ishita.gupta433@gmail.com,9094682983.0,Kolkata,455,Ishita,Nair
CUST2830,Kabir Reddy,priya.gupta568@gmail.com,9277798653.0,Ahmedabad,106,Kabir,Reddy
CUST2831,Rohan Kulkarni,diya.sharma87@gmail.com,4852632301.0,Mumbai,30,Rohan,Kulkarni
CUST2832,Sneha Nair,anita.kapoor262@gmail.com,7734434459.0,Ahmedabad,111,Sneha,Nair
CUST2833,Aarav Das,rahul.sharma283@gmail.com,6212731031.0,Delhi,9,Aarav,Das
CUST2834,Rahul Gupta,anaya.sharma674@gmail.com,4458550676.0,Surat,0,Rahul,Gupta
CUST2835,Rohan Sharma,arjun.gupta635@gmail.com,6961094807.0,Chennai,198,Rohan,Sharma
CUST2836,Sneha Sharma,aarav.gupta143@gmail.com,4126435265.0,Delhi,128,Sneha,Sharma
CUST2837,Priya Kulkarni,rohan.sharma353@gmail.com,NA,Pune,70,Priya,Kulkarni
CUST2838,Ishita Reddy,rohan.gupta249@gmail.com,4779998343.0,Hyderabad,80,Ishita,Reddy
CUST2839,Sneha Patel,kabir.khan162@gmail.com,5693230172.0,Chennai,75,Sneha,Patel
CUST2840,Arjun Gupta,suresh.nair236@gmail.com,9697631563.0,Pune,40,Arjun,Gupta
CUST2841,Diya Reddy,NA,7406577781.0,Hyderabad,0,Diya,Reddy
CUST2842,Rahul Singh,anita.singh567@gmail.com,9143383557.0,Mumbai,18,Rahul,Singh
CUST2843,Anaya Sharma,arjun.patel472@gmail.com,NA,Hyderabad,0,Anaya,Sharma
CUST2844,Anaya Shah,arjun.patel372@gmail.com,1437651517.0,Bengaluru,88,Anaya,Shah
CUST2845,Rahul Das,diya.patel857@gmail.com,6051346394.0,Bengaluru,102,Rahul,Das
CUST2846,Ishita Shah,arjun.khan832@gmail.com,NA,Pune,205,Ishita,Shah
CUST2847,Rohan Patel,diya.nair494@gmail.com,NA,Jaipur,109,Rohan,Patel
CUST2848,Kabir Patel,aarav.kapoor753@gmail.com,6616046428.0,Surat,123,Kabir,Patel
CUST2849,Kabir Shah,priya.sharma563@gmail.com,5741792429.0,Chennai,29,Kabir,Shah
CUST2850,Rahul Kulkarni,mira.khan599@gmail.com,1102457042.0,Bengaluru,34,Rahul,Kulkarni
CUST2851,Mira Kapoor,arjun.kulkarni815@gmail.com,5890830713.0,Mumbai,174,Mira,Kapoor
CUST2852,Kabir Gupta,anaya.reddy423@gmail.com,2109289652.0,Pune,62,Kabir,Gupta
CUST2853,Diya Patel,rahul.das549@gmail.com,8689681469.0,Hyderabad,106,Diya,Patel
CUST2854,Mira Kapoor,ishita.nair61@gmail.com,8061653980.0,Bengaluru,118,Mira,Kapoor
CUST2855,Diya Shah,priya.patel576@gmail.com,1769409825.0,Delhi,89,Diya,Shah
CUST2856,Anaya Kapoor,ishita.sharma203@gmail.com,1042163217.0,Chennai,284,Anaya,Kapoor
CUST2857,Arjun Shah,anaya.kapoor816@gmail.com,2354374688.0,Delhi,49,Arjun,Shah
CUST2858,Mira Kapoor,priya.kapoor820@gmail.com,9565220601.0,Bengaluru,0,Mira,Kapoor
CUST2859,Rahul Kulkarni,priya.sharma928@gmail.com,3806684963.0,Hyderabad,196,Rahul,Kulkarni
CUST2860,Rahul Khan,suresh.reddy486@gmail.com,9675359947.0,Bengaluru,0,Rahul,Khan
CUST2861,Aarav Kapoor,diya.reddy585@gmail.com,4119480405.0,Surat,89,Aarav,Kapoor
CUST2862,Anaya Shah,anita.gupta763@gmail.com,2981614106.0,Surat,211,Anaya,Shah
CUST2863,Mira Kapoor,sneha.reddy586@gmail.com,7859087993.0,Surat,94,Mira,Kapoor
CUST2864,Suresh Reddy,kabir.das999@gmail.com,NA,Delhi,102,Suresh,Reddy
CUST2865,Anaya Patel,anaya.singh336@gmail.com,4553599542.0,Chennai,0,Anaya,Patel
CUST2866,Rahul Reddy,NA,8296878911.0,Surat,84,Rahul,Reddy
CUST2867,Arjun Sharma,diya.reddy313@gmail.com,8722406459.0,Pune,23,Arjun,Sharma
CUST2868,Kabir Das,arjun.reddy652@gmail.com,8177070934.0,Pune,88,Kabir,Das
CUST2869,Priya Singh,anaya.shah725@gmail.com,2936107068.0,Pune,59,Priya,Singh
CUST2870,Ishita Shah,anaya.gupta50@gmail.com,3790942581.0,Delhi,94,Ishita,Shah
CUST2871,Aarav Shah,kabir.patel79@gmail.com,6099085102.0,Chennai,0,Aarav,Shah
CUST2872,Diya Das,suresh.gupta269@gmail.com,6888612525.0,Bengaluru,89,Diya,Das
CUST2873,Rohan Khan,rahul.kulkarni523@gmail.com,1711122646.0,Ahmedabad,178,Rohan,Khan
CUST2874,Arjun Khan,sneha.shah706@gmail.com,1292723856.0,Ahmedabad,52,Arjun,Khan
CUST2875,Rohan Shah,aarav.sharma961@gmail.com,6304038432.0,Kolkata,162,Rohan,Shah
CUST2876,Rahul Kulkarni,priya.sharma295@gmail.com,5587206980.0,Delhi,5,Rahul,Kulkarni
CUST2877,Kabir Singh,kabir.shah348@gmail.com,1098400180.0,Surat,127,Kabir,Singh
CUST2878,Rahul Reddy,priya.gupta603@gmail.com,3972234515.0,Kolkata,299,Rahul,Reddy
CUST2879,Aarav Reddy,rahul.das956@gmail.com,3138212441.0,Ahmedabad,78,Aarav,Reddy
CUST2880,Arjun Kapoor,anita.patel855@gmail.com,5539804234.0,Kolkata,191,Arjun,Kapoor
CUST2881,Aarav Khan,priya.reddy774@gmail.com,5003470945.0,Mumbai,63,Aarav,Khan
CUST2882,Arjun Khan,arjun.shah971@gmail.com,7528029148.0,Ahmedabad,23,Arjun,Khan
CUST2883,Kabir Gupta,suresh.das592@gmail.com,3183301400.0,Pune,40,Kabir,Gupta
CUST2884,Priya Kulkarni,priya.nair585@gmail.com,6104619427.0,Chennai,21,Priya,Kulkarni
CUST2885,Suresh Gupat,anita.gupta68@gmail.com,7019374166.0,Mumbai,0,Suresh,Gupat
CUST2886,Ishita Gupta,rohan.shah179@gmail.com,2066122039.0,Mumbai,201,Ishita,Gupta
CUST2887,Arjun Patel,kabir.khan110@gmail.com,2332813678.0,Mumbai,43,Arjun,Patel
CUST2888,Aarav Nair,arjun.reddy699@gmail.com,3118682766.0,Jaipur,0,Aarav,Nair
CUST2889,Rahul Patel,rahul.nair816@gmail.com,4952966775.0,Ahmedabad,28,Rahul,Patel
CUST2890,Mira Kulkarni,anita.singh79@gmail.com,4162708677.0,Pune,13,Mira,Kulkarni
CUST2891,Rahul Kulkarni,ishita.sharma620@gmail.com,8030205302.0,Hyderabad,15,Rahul,Kulkarni
CUST2892,Anaya Shah,anaya.reddy312@gmail.com,4075464167.0,Bengaluru,197,Anaya,Shah
CUST2893,Suresh Sharma,anita.kapoor447@gmail.com,1113287421.0,Surat,61,Suresh,Sharma
CUST2894,Diya Singh,kabir.gupta876@gmail.com,NA,Pune,204,Diya,Singh
CUST2895,Rohan Gupta,aarav.singh737@gmail.com,6816757927.0,Delhi,27,Rohan,Gupta
CUST2896,Suresh Sharma,rohan.sharma739@gmail.com,6375133028.0,Ahmedabad,29,Suresh,Sharma
CUST2897,Ishita Kulkarni,suresh.kapoor40@gmail.com,5947941687.0,Mumbai,19,Ishita,Kulkarni
CUST2898,Suresh Gupta,arjun.singh998@gmail.com,4404150972.0,Pune,141,Suresh,Gupta
CUST2899,Anaya Gupta,anaya.kapoor682@gmail.com,2324937240.0,Bengaluru,146,Anaya,Gupta
CUST2900,Ishita Kapoor,arjun.reddy615@gmail.com,3619074164.0,Chennai,63,Ishita,Kapoor
CUST2901,Arjun Kulkarni,anita.shah280@gmail.com,4603611609.0,Bengaluru,82,Arjun,Kulkarni
CUST2902,Diya Sharma,priya.das375@gmail.com,1332155498.0,Kolkata,40,Diya,Sharma
CUST2903,Rahul Nair,ishita.kulkarni224@gmail.com,5741886524.0,Hyderabad,41,Rahul,Nair
CUST2904,Suresh Shah,priya.reddy618@gmail.com,1307027666.0,Kolkata,150,Suresh,Shah
CUST2905,Suresh Das,arjun.kulkarni115@gmail.com,8599143481.0,Delhi,170,Suresh,Das
CUST2906,Mira Khan,rahul.nair974@gmail.com,7128483656.0,Hyderabad,100,Mira,Khan
CUST2907,Rahul Patel,kabir.kapoor688@gmail.com,5638414129.0,Bengaluru,6,Rahul,Patel
CUST2908,Mira Patel,NA,5445747122.0,Pune,0,Mira,Patel
CUST2909,Mira Das,rohan.khan946@gmail.com,6486963454.0,Kolkata,66,Mira,Das
CUST2910,Kabir Singh,sneha.das325@gmail.com,4675905053.0,Jaipur,111,Kabir,Singh
CUST2911,Aarav Patel,priya.gupta14@gmail.com,5524572104.0,Surat,70,Aarav,Patel
CUST2912,Kabir Das,arjun.khan79@gmail.com,5745314452.0,Surat,23,Kabir,Das
CUST2913,Sneha Kapoor,mira.gupta378@gmail.com,9414728932.0,Surat,0,Sneha,Kapoor
CUST2914,Arjun Nair,kabir.gupta931@gmail.com,5693498766.0,Hyderabad,126,Arjun,Nair
CUST2915,Priya Gupta,ishita.khan623@gmail.com,2563614999.0,Mumbai,105,Priya,Gupta
CUST2916,Diya Kulkarni,diya.sharma741@gmail.com,6350780847.0,Pune,29,Diya,Kulkarni
CUST2917,Rohan Kulkarni,mira.das259@gmail.com,NA,Hyderabad,0,Rohan,Kulkarni
CUST2918,Arjun Sharma,suresh.khan505@gmail.com,6104968693.0,Delhi,135,Arjun,Sharma
CUST2919,Mira Shah,anita.shah91@gmail.com,NA,Ahmedabad,84,Mira,Shah
CUST2920,Sneha Khan,sneha.shah933@gmail.com,1464339307.0,Pune,104,Sneha,Khan
CUST2921,Mira Kulkarni,priya.nair545@gmail.com,4493372910.0,Delhi,92,Mira,Kulkarni
CUST2922,Suresh Nair,suresh.singh393@gmail.com,8410748324.0,Jaipur,178,Suresh,Nair
CUST2923,Suresh Singh,sneha.gupta360@gmail.com,8527632654.0,Delhi,34,Suresh,Singh
CUST2924,Kabir Gupta,anita.kapoor220@gmail.com,1261535348.0,Hyderabad,19,Kabir,Gupta
CUST2925,Aarav Khan,aarav.sharma334@gmail.com,4089609071.0,Pune,69,Aarav,Khan
CUST2926,Suresh Shah,arjun.kapoor20@gmail.com,NA,Kolkata,83,Suresh,Shah
CUST2927,Rahul Singh,priya.reddy301@gmail.com,4774153996.0,Delhi,66,Rahul,Singh
CUST2928,Mira aNir,priya.reddy668@gmail.com,9080190220.0,Pune,49,Mira,aNir
CUST2929,Rahul Nair,aarav.kulkarni466@gmail.com,5785368128.0,Jaipur,77,Rahul,Nair
CUST2930,Kabir Nair,mira.das669@gmail.com,4495624787.0,Bengaluru,48,Kabir,Nair
CUST2931,Kabir Gupta,anaya.nair641@gmail.com,2130049595.0,Ahmedabad,100,Kabir,Gupta
CUST2932,Priya Khna,suresh.kulkarni878@gmail.com,6323902953.0,Chennai,6,Priya,Khna
CUST2933,Anita Reddy,rohan.gupta885@gmail.com,5200407761.0,Mumbai,202,Anita,Reddy
CUST2934,Priya Dsa,mira.khan147@gmail.com,9064145070.0,Delhi,115,Priya,Dsa
CUST2935,Aarav Das,diya.sharma529@gmail.com,5247869051.0,Ahmedabad,156,Aarav,Das
CUST2936,Anaya Nair,rahul.singh935@gmail.com,NA,Mumbai,31,Anaya,Nair
CUST2937,Diya Shah,kabir.khan789@gmail.com,9282909299.0,Chennai,17,Diya,Shah
CUST2938,Diya Singh,aarav.nair125@gmail.com,9268527700.0,Ahmedabad,110,Diya,Singh
CUST2939,Mira Khan,anaya.kulkarni217@gmail.com,8866963790.0,Jaipur,174,Mira,Khan
CUST2940,Rohan Khan,anaya.singh649@gmail.com,5265923816.0,Delhi,97,Rohan,Khan
CUST2941,Suresh Kulkarni,sneha.das383@gmail.com,1327614428.0,Kolkata,41,Suresh,Kulkarni
CUST2942,Sneha Kulkarni,sneha.kapoor781@gmail.com,6330768167.0,Surat,85,Sneha,Kulkarni
CUST2943,Rahul Gupta,rahul.patel656@gmail.com,9360095731.0,Bengaluru,158,Rahul,Gupta
CUST2944,Arjun Reddy,rahul.gupta374@gmail.com,1016455106.0,Delhi,74,Arjun,Reddy
CUST2945,Diya Shah,priya.gupta563@gmail.com,3792240342.0,Mumbai,187,Diya,Shah
CUST2946,Kabir Reddy,rohan.sharma824@gmail.com,6109557902.0,Delhi,124,Kabir,Reddy
CUST2947,Arjun Khan,anita.kapoor747@gmail.com,2266898718.0,Delhi,26,Arjun,Khan
CUST2948,Rohan Shah,rohan.nair110@gmail.com,5908580246.0,Mumbai,148,Rohan,Shah
CUST2949,Anaya Kapoor,arjun.patel266@gmail.com,NA,Pune,58,Anaya,Kapoor
CUST2950,Kabir Kapoor,sneha.patel128@gmail.com,1733196475.0,Bengaluru,11,Kabir,Kapoor
CUST2951,Priya Shah,rahul.kapoor745@gmail.com,4609192743.0,Delhi,162,Priya,Shah
CUST2952,Anita Das,rahul.sharma483@gmail.com,4505721078.0,Jaipur,140,Anita,Das
CUST2953,Diya Gupta,aarav.patel810@gmail.com,5423787918.0,Pune,129,Diya,Gupta
CUST2954,Ishita Singh,rohan.kapoor828@gmail.com,NA,Ahmedabad,67,Ishita,Singh
CUST2955,Anaya Das,anaya.kapoor547@gmail.com,9899856725.0,Bengaluru,129,Anaya,Das
CUST2956,Anita Reddy,suresh.nair551@gmail.com,7792855326.0,Hyderabad,0,Anita,Reddy
CUST2957,Rahul Singh,priya.khan488@gmail.com,8053817347.0,Mumbai,29,Rahul,Singh
CUST2958,Priya Kulkarni,anita.khan252@gmail.com,1682591494.0,Kolkata,59,Priya,Kulkarni
CUST2959,Suresh Shah,priya.khan557@gmail.com,3294598496.0,Delhi,39,Suresh,Shah
CUST2960,Rahul Shah,ishita.patel784@gmail.com,5085155431.0,Mumbai,98,Rahul,Shah
CUST2961,Ishita Patel,ishita.singh980@gmail.com,2911382515.0,Delhi,70,Ishita,Patel
CUST2962,Mira Kulkarni,kabir.kulkarni924@gmail.com,4327921085.0,Delhi,40,Mira,Kulkarni
CUST2963,Dyia Khan,rohan.sharma489@gmail.com,4255688943.0,Delhi,154,Dyia,Khan
CUST2964,Ishita Shah,priya.singh857@gmail.com,7871044385.0,Surat,64,Ishita,Shah
CUST2965,Sneha Shah,aarav.shah456@gmail.com,4627837450.0,Jaipur,64,Sneha,Shah
CUST2966,Mira Sharma,ishita.das771@gmail.com,8034181932.0,Chennai,172,Mira,Sharma
CUST2967,Kabir Kapoor,priya.khan887@gmail.com,6976585732.0,Jaipur,100,Kabir,Kapoor
CUST2968,Anaya Kulkarni,aarav.singh132@gmail.com,9579082463.0,Hyderabad,49,Anaya,Kulkarni
CUST2969,Suresh Patle,priya.shah840@gmail.com,3391763887.0,Ahmedabad,0,Suresh,Patle
CUST2970,Priya Nair,anaya.sharma833@gmail.com,NA,Kolkata,55,Priya,Nair
CUST2971,Kbair Das,priya.nair709@gmail.com,3003994508.0,Kolkata,81,Kbair,Das
CUST2972,Diya Singh,rohan.nair33@gmail.com,2738348482.0,Jaipur,0,Diya,Singh
