customer_id,full_name,email,phone,city,loyalty_points
CUST2646,Rohan Shah,diya.gupta0@gmail.com,4498939967.0,Chennai,34.0
CUST2647,Rohan Reddy,aarav.kulkarni164@gmail.com,1906619186.0,Ahmedabad,
CUST2648,Sneha Das,suresh.gupta496@gmail.com,6722421964.0,Chennai,55.0
CUST2649,Ishita Sharma,rohan.gupta618@gmail.com,4977100673.0,Delhi,279.0
CUST2650,Priya Kapoor,arjun.patel37@gmail.com,3121704443.0,Ahmedabad,309.0
CUST2651,Sneha Patel,rohan.kulkarni561@gmail.com,5178433924.0,Pune,39.0
CUST2652,Ishita Das,aarav.sharma854@gmail.com,4294769260.0,Chennai,34.0
CUST2653,Priy aShah,arjun.shah897@gmail.com,9344605674.0,Bangalore,132.0
CUST2654,Sneha Kapoor,diya.patel262@gmail.com,7402999377.0,Delhi,216.0
CUST2655,Mira Sharma,aarav.nair701@gmail.com,1575821235.0,Hyderabad,95.0
CUST2656,Sneha Patel,ishita.khan850@gmail.com,6924582672.0,Chennai,99.0
CUST2657,Sneha Kapoor,ishita.kapoor790@gmail.com,5393636508.0,Hyderabad,13.0
CUST2658,Aarav Reddy,anaya.nair141@gmail.com,4030184888.0,Surat,54.0
CUST2659,Mira Kulkarni,,8475332358.0,Jaipur,122.0
CUST2660,Sneha Kulkarni,mira.reddy195@gmail.com,8686711908.0,Surat,97.0
CUST2661,Rohan Kapoor,kabir.kulkarni785@gmail.com,8517860115.0,Hyderabad,103.0
CUST2662,Ishita Gupta,diya.gupta677@gmail.com,4106735898.0,Bangalore,183.0
CUST2663,Arjun Kapoor,arjun.nair478@gmail.com,7914809974.0,Pune,
CUST2664,Ishita Kapoor,suresh.khan818@gmail.com,6170677030.0,Jaipur,185.0
CUST2665,Priya Kapoor,rohan.sharma474@gmail.com,7480619951.0,Hyderabad,194.0
CUST2666,Mira Kapoor,sneha.sharma358@gmail.com,9775238740.0,Kolkata,37.0
CUST2667,Mira Sharma,rohan.khan162@gmail.com,3173614909.0,Mumbai,61.0
CUST2668,Ishita Nair,arjun.kulkarni891@gmail.com,3860684895.0,Bangalore,137.0
CUST2669,Aarav Gupta,arjun.reddy122@gmail.com,857573549.0,Kolkata,79.0
CUST2670,Diya Kapoor,mira.patel732@gmail.com,6372893951.0,Delhi,9.0
CUST2671,Ishita Reddy,anita.khan609@gmail.com,2892554699.0,Delhi,46.0
CUST2672,Priya Das,anita.das39@gmail.com,,Hyderabad,196.0
CUST2673,Rohan Shah,mira.kapoor758@gmail.com,8318387668.0,Delhi,35.0
CUST2674,Sneha Kulkarni,,3342637382.0,Kolkata,44.0
CUST2675,Aarav Nari,sneha.patel720@gmail.com,425319107.0,Hyderabad,48.0
CUST2676,Rahul Patel,ishita.sharma758@gmail.com,1488566380.0,Ahmedabad,35.0
CUST2677,Mira Shah,suresh.das730@gmail.com,1579434594.0,Surat,120.0
CUST2678,Sneha Das,arjun.patel809@gmail.com,5773168821.0,Delhi,222.0
CUST2679,Priya Sharma,ishita.das342@gmail.com,1922810937.0,Hyderabad,58.0
CUST2680,Sneha Gupta,mira.kulkarni608@gmail.com,3078018678.0,Ahmedabad,45.0
CUST2681,Mira Kapoor,rohan.singh840@gmail.com,5496633476.0,Pune,52.0
CUST2682,Priya Reddy,anaya.kulkarni101@gmail.com,1754907621.0,Delhi,45.0
CUST2683,Sneha Das,rohan.khan296@gmail.com,7169136958.0,Surat,90.0
CUST2684,Suresh Shah,priya.shah958@gmail.com,4119695314.0,Hyderabad,53.0
CUST2685,Suresh Singh,kabir.gupta764@gmail.com,3858872961.0,Chennai,
CUST2686,Aarav Singh,diya.reddy930@gmail.com,6307824967.0,Kolkata,11.0
CUST2687,Rahul Patel,anita.das137@gmail.com,6963804284.0,Hyderabad,39.0
CUST2688,Rohan Shah,anaya.patel186@gmail.com,3229096217.0,Kolkata,29.0
CUST2689,Anaya Das,priya.patel13@gmail.com,8280220795.0,Kolkata,64.0
CUST2690,Aarav Reddy,ishita.kapoor89@gmail.com,4257809841.0,Kolkata,60.0
CUST2691,Ishita Sharma,ishita.shah427@gmail.com,6719003299.0,Kolkata,256.0
CUST2692,Anaya Patel,rohan.gupta458@gmail.com,6214238643.0,Kolkata,280.0
CUST2693,Aarav Sharma,mira.reddy20@gmail.com,8334836281.0,Delhi,162.0
CUST2694,Rahul Shah,rohan.sharma859@gmail.com,6975891474.0,Ahmedabad,36.0
CUST2695,Arjun Singh,,1268266802.0,Mumbai,186.0
CUST2696,Aarav Nair,kabir.kulkarni310@gmail.com,2421581396.0,Mumbai,17.0
CUST2697,Kabir Das,aarav.kapoor948@gmail.com,374799750.0,Chennai,25.0
CUST2698,Aarav Gupta,rahul.sharma510@gmail.com,7777776208.0,Hyderabad,121.0
CUST2699,Rohan Singh,sneha.gupta1@gmail.com,8283164682.0,Pune,158.0
CUST2700,Aarav Nair,suresh.singh410@gmail.com,5023745813.0,Kolkata,2.0
CUST2701,Anaya Shah,anita.shah144@gmail.com,2859529888.0,Surat,15.0
CUST2702,Rohan Patel,rahul.patel328@gmail.com,7554879090.0,Hyderabad,47.0
CUST2703,Kabir Sharma,rohan.khan980@gmail.com,5437404022.0,Surat,16.0
CUST2704,Kabir Reddy,sneha.das899@gmail.com,2767349866.0,Pune,41.0
CUST2705,Rohan Shah,mira.kapoor302@gmail.com,1718782538.0,Bangalore,59.0
CUST2706,Arjun Gupta,ishita.khan207@gmail.com,1267018468.0,Kolkata,94.0
CUST2707,Anita Sharma,arjun.khan513@gmail.com,20401794.0,Bangalore,27.0
CUST2708,Suresh Nair,rahul.kapoor916@gmail.com,3707269327.0,Surat,187.0
CUST2709,Priya Shah,rahul.nair366@gmail.com,9051347768.0,Mumbai,104.0
CUST2710,Priya Singh,anaya.khan385@gmail.com,7468428237.0,Mumbai,
CUST2711,Aarav Nair,,7043508292.0,Chennai,
CUST2712,Diya Reddy,mira.khan457@gmail.com,3792521041.0,Mumbai,393.0
CUST2713,Priya Shah,ishita.khan502@gmail.com,4236908605.0,Jaipur,43.0
CUST2714,Rohan Singh,rohan.khan184@gmail.com,1265334337.0,Kolkata,48.0
CUST2715,Ishita Gupta,diya.reddy132@gmail.com,1648288277.0,Ahmedabad,21.0
CUST2716,Diya Khan,priya.sharma204@gmail.com,1581919435.0,Kolkata,48.0
CUST2717,Suresh Kulkarni,rohan.sharma72@gmail.com,7287185006.0,Bangalore,51.0
CUST2718,Anaya Gupta,anaya.singh407@gmail.com,6224397700.0,Mumbai,45.0
CUST2719,Rohan Singh,anaya.patel177@gmail.com,2551998819.0,Delhi,262.0
CUST2720,Suresh Sharma,diya.reddy41@gmail.com,9937229838.0,Delhi,
CUST2721,Anita Shah,arjun.das102@gmail.com,2075111227.0,Chennai,
CUST2722,Anaya Patel,suresh.sharma296@gmail.com,1472290919.0,Pune,199.0
CUST2723,Aarav Das,diya.kapoor386@gmail.com,4944669969.0,Bangalore,13.0
CUST2724,Sneha Singh,kabir.khan6@gmail.com,9104703528.0,Chennai,169.0
CUST2725,Ishita Das,,7447541904.0,Bangalore,34.0
CUST2726,Diya Khan,anaya.kulkarni177@gmail.com,8218863843.0,Delhi,54.0
CUST2727,Rahul Das,mira.kulkarni324@gmail.com,4612243227.0,Pune,46.0
CUST2728,Sneha Das,anita.khan894@gmail.com,2280342123.0,Kolkata,54.0
CUST2729,Arjun Khan,suresh.das244@gmail.com,2390858988.0,Ahmedabad,48.0
CUST2730,Suresh Shah,anita.das698@gmail.com,5005645071.0,Bangalore,204.0
CUST2731,Rahul Das,priya.kulkarni500@gmail.com,140132053.0,Mumbai,23.0
CUST2732,Rahul Sharma,kabir.nair675@gmail.com,4147368975.0,Surat,73.0
CUST2733,Diya Shah,diya.singh655@gmail.com,9933418472.0,Jaipur,67.0
CUST2734,Rahul Nair,anaya.gupta28@gmail.com,2417500155.0,Kolkata,182.0
CUST2735,Suresh Reddy,mira.kulkarni88@gmail.com,5127995691.0,Hyderabad,63.0
CUST2736,Anita Das,aarav.gupta185@gmail.com,792192853.0,Bangalore,193.0
CUST2737,Aarav Kulkarni,rohan.singh725@gmail.com,3026778409.0,Jaipur,139.0
CUST2738,Suresh Sharma,arjun.khan866@gmail.com,3126871528.0,Mumbai,62.0
CUST2739,Anaya Nair,diya.kulkarni416@gmail.com,6229970036.0,Hyderabad,29.0
CUST2740,Sneha Nair,anaya.gupta185@gmail.com,3494866937.0,Kolkata,220.0
CUST2741,Kabir Gupta,priya.reddy146@gmail.com,5668068398.0,Kolkata,21.0
CUST2742,Suresh Shah,diya.kapoor579@gmail.com,3998917432.0,Pune,265.0
CUST2743,Arjun Kapoor,mira.nair372@gmail.com,7720618826.0,Jaipur,35.0
CUST2744,Rohan Gupta,kabir.nair212@gmail.com,5128880274.0,Ahmedabad,
CUST2745,Kabir Shah,sneha.das987@gmail.com,5285562612.0,Hyderabad,207.0
CUST2746,Mira Patel,aarav.gupta978@gmail.com,7189747618.0,Bangalore,125.0
CUST2747,Ishita uKlkarni,ishita.gupta9@gmail.com,5045698124.0,Ahmedabad,63.0
CUST2748,Priya Nair,mira.patel8@gmail.com,4589749913.0,Pune,110.0
CUST2749,Aarav Singh,,8473978198.0,Jaipur,96.0
CUST2750,Ishita Kulkarni,,2996655395.0,Pune,
CUST2751,Kabir Kapoor,suresh.sharma546@gmail.com,1586999010.0,Chennai,93.0
CUST2752,RohanD as,aarav.singh33@gmail.com,5988543740.0,Ahmedabad,171.0
CUST2753,Aarav Das,mira.das10@gmail.com,,Mumbai,187.0
CUST2754,Priya Gupta,aarav.kulkarni86@gmail.com,7151142278.0,Delhi,56.0
CUST2755,Anaya Patel,arjun.shah321@gmail.com,5842241164.0,Jaipur,162.0
CUST2756,Kabir Khan,kabir.kulkarni465@gmail.com,5584258145.0,Pune,44.0
CUST2757,Arjun Sharma,mira.das439@gmail.com,1704479225.0,Kolkata,82.0
CUST2758,Diya Gupta,suresh.kapoor797@gmail.com,1108694241.0,Hyderabad,90.0
CUST2759,Diya Kapoor,arjun.nair312@gmail.com,7862831610.0,Chennai,
CUST2760,Ishita Reddy,ishita.kulkarni986@gmail.com,8600857272.0,Mumbai,28.0
CUST2761,Aarav Shah,anita.gupta30@gmail.com,2440235118.0,Chennai,86.0
CUST2762,Sneha Reddy,,6784728424.0,Bangalore,80.0
CUST2763,Aarav Gupta,kabir.kapoor667@gmail.com,6314280790.0,Ahmedabad,43.0
CUST2764,Aarav Kapoor,kabir.reddy646@gmail.com,6779569808.0,Jaipur,182.0
CUST2765,Suresh Khan,kabir.singh88@gmail.com,9693057744.0,Chennai,177.0
CUST2766,Suresh Shah,mira.reddy468@gmail.com,75226368.0,Surat,59.0
CUST2767,Diya Kapoor,aarav.patel612@gmail.com,7827749108.0,Ahmedabad,97.0
CUST2768,Anita Reddy,mira.gupta231@gmail.com,4004696533.0,Pune,50.0
CUST2769,Sneha Gupta,anita.gupta281@gmail.com,2476344991.0,Bangalore,36.0
CUST2770,Anita Nair,anita.reddy759@gmail.com,4340743532.0,Hyderabad,81.0
CUST2771,Kabir Das,priya.gupta681@gmail.com,4548662035.0,Jaipur,68.0
CUST2772,Diya Sharma,arjun.shah857@gmail.com,6132142983.0,Delhi,158.0
CUST2773,Rahul Singh,rahul.kulkarni473@gmail.com,2400326937.0,Hyderabad,34.0
CUST2774,Sneha Gupta,,8507094950.0,Hyderabad,57.0
CUST2775,Arjun Reddy,diya.patel196@gmail.com,8663357363.0,Hyderabad,39.0
CUST2776,Anita Gupta,rahul.nair3@gmail.com,5088169852.0,Mumbai,31.0
CUST2777,Suresh Shah,mira.gupta966@gmail.com,9042637645.0,Hyderabad,36.0
CUST2778,Mira Nair,rohan.reddy132@gmail.com,144673239.0,Mumbai,53.0
CUST2779,Rahul Reddy,suresh.khan947@gmail.com,6551942994.0,Hyderabad,167.0
CUST2780,Sneha Khan,arjun.kapoor748@gmail.com,5178668702.0,Delhi,90.0
CUST2781,Priya Nair,mira.khan811@gmail.com,3699737768.0,Delhi,37.0
CUST2782,Diya Das,arjun.sharma372@gmail.com,7225518351.0,Hyderabad,124.0
CUST2783,Aarav Reddy,aarav.singh544@gmail.com,3934523654.0,Jaipur,146.0
CUST2784,Priya Gupta,rohan.reddy599@gmail.com,5640313178.0,Kolkata,49.0
CUST2785,Anaya Sharma,suresh.reddy162@gmail.com,,Delhi,45.0
CUST2786,Mira Shah,ishita.gupta334@gmail.com,7184664277.0,Kolkata,
CUST2787,Kabir Shah,rahul.kulkarni585@gmail.com,7811878820.0,Jaipur,51.0
CUST2788,Priya Patel,anita.sharma9@gmail.com,9085123398.0,Pune,12.0
CUST2789,Rohan Kulkarni,arjun.kulkarni762@gmail.com,4723608152.0,Bangalore,302.0
CUST2790,Anaya Reddy,diya.kulkarni467@gmail.com,272040108.0,Chennai,92.0
CUST2791,Priya Das,diya.khan645@gmail.com,3852944760.0,Ahmedabad,127.0
CUST2792,Mira Patel,ishita.khan578@gmail.com,300307022.0,Bangalore,123.0
CUST2793,Rahul Das,ishita.khan560@gmail.com,660836793.0,Pune,118.0
CUST2794,Diya Shah,arjun.nair239@gmail.com,2429644559.0,Ahmedabad,12.0
CUST2795,Rohan Kapoor,diya.patel459@gmail.com,4967947964.0,Hyderabad,
CUST2796,Priya Singh,diya.kapoor26@gmail.com,570784528.0,Kolkata,109.0
CUST2797,Ishita Singh,ishita.sharma771@gmail.com,9108659278.0,Mumbai,144.0
CUST2798,Ishita Das,ishita.kapoor94@gmail.com,2807950111.0,Kolkata,19.0
CUST2799,Kabir Gupta,mira.singh683@gmail.com,6654861088.0,Bangalore,26.0
CUST2800,Rahul Nair,rohan.gupta217@gmail.com,8734264641.0,Chennai,106.0
CUST2801,Arjun Shah,kabir.reddy673@gmail.com,5271078301.0,Jaipur,105.0
CUST2802,Sneha Patel,suresh.khan255@gmail.com,7242164070.0,Ahmedabad,55.0
CUST2803,Mira Khan,diya.reddy837@gmail.com,192748348.0,Ahmedabad,184.0
CUST2804,Rohan Kapoor,suresh.singh775@gmail.com,4883232220.0,Hyderabad,68.0
CUST2805,Suresh Khan,arjun.sharma51@gmail.com,3091820122.0,Bangalore,8.0
CUST2806,Suresh Patel,mira.reddy416@gmail.com,7604357751.0,Kolkata,50.0
CUST2807,Suresh Das,kabir.reddy244@gmail.com,7553339854.0,Jaipur,84.0
CUST2808,Anita Das,priya.sharma867@gmail.com,9964224550.0,Delhi,62.0
CUST2809,Rahul Kulkarni,kabir.khan945@gmail.com,6450776129.0,Bangalore,130.0
CUST2810,Aarav Shah,priya.kapoor596@gmail.com,482864766.0,Surat,101.0
CUST2811,Rohan Kulkarni,suresh.das763@gmail.com,1715129303.0,Kolkata,210.0
CUST2812,Diya Patel,suresh.gupta365@gmail.com,,Hyderabad,196.0
CUST2813,Diya Kapoor,priya.kulkarni297@gmail.com,9216734940.0,Jaipur,46.0
CUST2814,Priya Singh,mira.das263@gmail.com,3374270360.0,Hyderabad,67.0
CUST2815,Anita Das,priya.shah803@gmail.com,6966665337.0,Hyderabad,116.0
CUST2816,Anaya Patel,mira.shah396@gmail.com,8224495350.0,Jaipur,
CUST2817,Kabir Singh,anaya.nair469@gmail.com,1002136775.0,Pune,43.0
CUST2818,Priya Gupta,,1242244494.0,Bangalore,207.0
CUST2819,Sneha Reddy,mira.kapoor232@gmail.com,4451807944.0,Delhi,57.0
CUST2820,Aarav Nair,anaya.kapoor221@gmail.com,,Jaipur,177.0
CUST2821,Rohan Das,mira.gupta299@gmail.com,3832451961.0,Ahmedabad,90.0
CUST2822,Suresh Patel,mira.patel551@gmail.com,,Kolkata,
CUST2823,Arjun Shah,priya.singh21@gmail.com,2955888930.0,Bangalore,63.0
CUST2824,Rahul Patel,ishita.kapoor603@gmail.com,2138040492.0,Surat,91.0
CUST2825,Sneha Khan,rahul.shah531@gmail.com,8979971111.0,Hyderabad,79.0
CUST2826,Anaya Gupta,mira.gupta204@gmail.com,6201532849.0,Ahmedabad,38.0
CUST2827,Anaya Shah,anita.kulkarni180@gmail.com,5891101170.0,Hyderabad,42.0
CUST2828,Sneha Singh,aarav.singh608@gmail.com,4522154968.0,Mumbai,28.0
CUST2829,Ishita Nair,ishita.gupta433@gmail.com,9094682983.0,Kolkata,455.0
CUST2830,Kabir Reddy,priya.gupta568@gmail.com,9277798653.0,Ahmedabad,106.0
CUST2831,Rohan Kulkarni,diya.sharma87@gmail.com,4852632301.0,Mumbai,30.0
CUST2832,Sneha Nair,anita.kapoor262@gmail.com,7734434459.0,Ahmedabad,111.0
CUST2833,Aarav Das,rahul.sharma283@gmail.com,6212731031.0,Delhi,9.0
CUST2834,Rahul Gupta,anaya.sharma674@gmail.com,4458550676.0,Surat,
CUST2835,Rohan Sharma,arjun.gupta635@gmail.com,6961094807.0,Chennai,198.0
CUST2836,Sneha Sharma,aarav.gupta143@gmail.com,4126435265.0,Delhi,128.0
CUST2837,Priya Kulkarni,rohan.sharma353@gmail.com,242678036.0,Pune,70.0
CUST2838,Ishita Reddy,rohan.gupta249@gmail.com,4779998343.0,Hyderabad,80.0
CUST2839,Sneha Patel,kabir.khan162@gmail.com,5693230172.0,Chennai,75.0
CUST2840,Arjun Gupta,suresh.nair236@gmail.com,9697631563.0,Pune,40.0
CUST2841,Diya Reddy,,7406577781.0,Hyderabad,
CUST2842,Rahul Singh,anita.singh567@gmail.com,9143383557.0,Mumbai,18.0
CUST2843,Anaya Sharma,arjun.patel472@gmail.com,596665564.0,Hyderabad,
CUST2844,Anaya Shah,arjun.patel372@gmail.com,1437651517.0,Bangalore,88.0
CUST2845,Rahul Das,diya.patel857@gmail.com,6051346394.0,Bangalore,102.0
CUST2846,Ishita Shah,arjun.khan832@gmail.com,440261715.0,Pune,205.0
CUST2847,Rohan Patel,diya.nair494@gmail.com,483109683.0,Jaipur,109.0
CUST2848,Kabir Patel,aarav.kapoor753@gmail.com,6616046428.0,Surat,123.0
CUST2849,Kabir Shah,priya.sharma563@gmail.com,5741792429.0,Chennai,29.0
CUST2850,Rahul Kulkarni,mira.khan599@gmail.com,1102457042.0,Bangalore,34.0
CUST2851,Mira Kapoor,arjun.kulkarni815@gmail.com,5890830713.0,Mumbai,174.0
CUST2852,Kabir Gupta,anaya.reddy423@gmail.com,2109289652.0,Pune,62.0
CUST2853,Diya Patel,rahul.das549@gmail.com,8689681469.0,Hyderabad,106.0
CUST2854,Mira Kapoor,ishita.nair61@gmail.com,8061653980.0,Bangalore,118.0
CUST2855,Diya Shah,priya.patel576@gmail.com,1769409825.0,Delhi,89.0
CUST2856,Anaya Kapoor,ishita.sharma203@gmail.com,1042163217.0,Chennai,284.0
CUST2857,Arjun Shah,anaya.kapoor816@gmail.com,2354374688.0,Delhi,49.0
CUST2858,Mira Kapoor,priya.kapoor820@gmail.com,9565220601.0,Bangalore,
CUST2859,Rahul Kulkarni,priya.sharma928@gmail.com,3806684963.0,Hyderabad,196.0
CUST2860,Rahul Khan,suresh.reddy486@gmail.com,9675359947.0,Bangalore,
CUST2861,Aarav Kapoor,diya.reddy585@gmail.com,4119480405.0,Surat,89.0
CUST2862,Anaya Shah,anita.gupta763@gmail.com,2981614106.0,Surat,211.0
CUST2863,Mira Kapoor,sneha.reddy586@gmail.com,7859087993.0,Surat,94.0
CUST2864,Suresh Reddy,kabir.das999@gmail.com,646675642.0,Delhi,102.0
CUST2865,Anaya Patel,anaya.singh336@gmail.com,4553599542.0,Chennai,
CUST2866,Rahul Reddy,,8296878911.0,Surat,84.0
CUST2867,Arjun Sharma,diya.reddy313@gmail.com,8722406459.0,Pune,23.0
CUST2868,Kabir Das,arjun.reddy652@gmail.com,8177070934.0,Pune,88.0
CUST2869,Priya Singh,anaya.shah725@gmail.com,2936107068.0,Pune,59.0
CUST2870,Ishita Shah,anaya.gupta50@gmail.com,3790942581.0,Delhi,94.0
CUST2871,Aarav Shah,kabir.patel79@gmail.com,6099085102.0,Chennai,
CUST2872,Diya Das,suresh.gupta269@gmail.com,6888612525.0,Bangalore,89.0
CUST2873,Rohan Khan,rahul.kulkarni523@gmail.com,1711122646.0,Ahmedabad,178.0
CUST2874,Arjun Khan,sneha.shah706@gmail.com,1292723856.0,Ahmedabad,52.0
CUST2875,Rohan Shah,aarav.sharma961@gmail.com,6304038432.0,Kolkata,162.0
CUST2876,Rahul Kulkarni,priya.sharma295@gmail.com,5587206980.0,Delhi,5.0
CUST2877,Kabir Singh,kabir.shah348@gmail.com,1098400180.0,Surat,127.0
CUST2878,Rahul Reddy,priya.gupta603@gmail.com,3972234515.0,Kolkata,299.0
CUST2879,Aarav Reddy,rahul.das956@gmail.com,3138212441.0,Ahmedabad,78.0
CUST2880,Arjun Kapoor,anita.patel855@gmail.com,5539804234.0,Kolkata,191.0
CUST2881,Aarav Khan,priya.reddy774@gmail.com,5003470945.0,Mumbai,63.0
CUST2882,Arjun Khan,arjun.shah971@gmail.com,7528029148.0,Ahmedabad,23.0
CUST2883,Kabir Gupta,suresh.das592@gmail.com,3183301400.0,Pune,40.0
CUST2884,Priya Kulkarni,priya.nair585@gmail.com,6104619427.0,Chennai,21.0
CUST2885,Suresh Gupat,anita.gupta68@gmail.com,7019374166.0,Mumbai,
CUST2886,Ishita Gupta,rohan.shah179@gmail.com,2066122039.0,Mumbai,201.0
CUST2887,Arjun Patel,kabir.khan110@gmail.com,2332813678.0,Mumbai,43.0
CUST2888,Aarav Nair,arjun.reddy699@gmail.com,3118682766.0,Jaipur,
CUST2889,Rahul Patel,rahul.nair816@gmail.com,4952966775.0,Ahmedabad,28.0
CUST2890,Mira Kulkarni,anita.singh79@gmail.com,4162708677.0,Pune,13.0
CUST2891,Rahul Kulkarni,ishita.sharma620@gmail.com,8030205302.0,Hyderabad,15.0
CUST2892,Anaya Shah,anaya.reddy312@gmail.com,4075464167.0,Bangalore,197.0
CUST2893,Suresh Sharma,anita.kapoor447@gmail.com,1113287421.0,Surat,61.0
CUST2894,Diya Singh,kabir.gupta876@gmail.com,814299225.0,Pune,204.0
CUST2895,Rohan Gupta,aarav.singh737@gmail.com,6816757927.0,Delhi,27.0
CUST2896,Suresh Sharma,rohan.sharma739@gmail.com,6375133028.0,Ahmedabad,29.0
CUST2897,Ishita Kulkarni,suresh.kapoor40@gmail.com,5947941687.0,Mumbai,19.0
CUST2898,Suresh Gupta,arjun.singh998@gmail.com,4404150972.0,Pune,141.0
CUST2899,Anaya Gupta,anaya.kapoor682@gmail.com,2324937240.0,Bangalore,146.0
CUST2900,Ishita Kapoor,arjun.reddy615@gmail.com,3619074164.0,Chennai,63.0
CUST2901,Arjun Kulkarni,anita.shah280@gmail.com,4603611609.0,Bangalore,82.0
CUST2902,Diya Sharma,priya.das375@gmail.com,1332155498.0,Kolkata,40.0
CUST2903,Rahul Nair,ishita.kulkarni224@gmail.com,5741886524.0,Hyderabad,41.0
CUST2904,Suresh Shah,priya.reddy618@gmail.com,1307027666.0,Kolkata,150.0
CUST2905,Suresh Das,arjun.kulkarni115@gmail.com,8599143481.0,Delhi,170.0
CUST2906,Mira Khan,rahul.nair974@gmail.com,7128483656.0,Hyderabad,100.0
CUST2907,Rahul Patel,kabir.kapoor688@gmail.com,5638414129.0,Bangalore,6.0
CUST2908,Mira Patel,,5445747122.0,Pune,
CUST2909,Mira Das,rohan.khan946@gmail.com,6486963454.0,Kolkata,66.0
CUST2910,Kabir Singh,sneha.das325@gmail.com,4675905053.0,Jaipur,111.0
CUST2911,Aarav Patel,priya.gupta14@gmail.com,5524572104.0,Surat,70.0
CUST2912,Kabir Das,arjun.khan79@gmail.com,5745314452.0,Surat,23.0
CUST2913,Sneha Kapoor,mira.gupta378@gmail.com,9414728932.0,Surat,
CUST2914,Arjun Nair,kabir.gupta931@gmail.com,5693498766.0,Hyderabad,126.0
CUST2915,Priya Gupta,ishita.khan623@gmail.com,2563614999.0,Mumbai,105.0
CUST2916,Diya Kulkarni,diya.sharma741@gmail.com,6350780847.0,Pune,29.0
CUST2917,Rohan Kulkarni,mira.das259@gmail.com,282634344.0,Hyderabad,
CUST2918,Arjun Sharma,suresh.khan505@gmail.com,6104968693.0,Delhi,135.0
CUST2919,Mira Shah,anita.shah91@gmail.com,927620317.0,Ahmedabad,84.0
CUST2920,Sneha Khan,sneha.shah933@gmail.com,1464339307.0,Pune,104.0
CUST2921,Mira Kulkarni,priya.nair545@gmail.com,4493372910.0,Delhi,92.0
CUST2922,Suresh Nair,suresh.singh393@gmail.com,8410748324.0,Jaipur,178.0
CUST2923,Suresh Singh,sneha.gupta360@gmail.com,8527632654.0,Delhi,34.0
CUST2924,Kabir Gupta,anita.kapoor220@gmail.com,1261535348.0,Hyderabad,19.0
CUST2925,Aarav Khan,aarav.sharma334@gmail.com,4089609071.0,Pune,69.0
CUST2926,Suresh Shah,arjun.kapoor20@gmail.com,684440622.0,Kolkata,83.0
CUST2927,Rahul Singh,priya.reddy301@gmail.com,4774153996.0,Delhi,66.0
CUST2928,Mira aNir,priya.reddy668@gmail.com,9080190220.0,Pune,49.0
CUST2929,Rahul Nair,aarav.kulkarni466@gmail.com,5785368128.0,Jaipur,77.0
CUST2930,Kabir Nair,mira.das669@gmail.com,4495624787.0,Bangalore,48.0
CUST2931,Kabir Gupta,anaya.nair641@gmail.com,2130049595.0,Ahmedabad,100.0
CUST2932,Priya Khna,suresh.kulkarni878@gmail.com,6323902953.0,Chennai,6.0
CUST2933,Anita Reddy,rohan.gupta885@gmail.com,5200407761.0,Mumbai,202.0
CUST2934,Priya Dsa,mira.khan147@gmail.com,9064145070.0,Delhi,115.0
CUST2935,Aarav Das,diya.sharma529@gmail.com,5247869051.0,Ahmedabad,156.0
CUST2936,Anaya Nair,rahul.singh935@gmail.com,,Mumbai,31.0
CUST2937,Diya Shah,kabir.khan789@gmail.com,9282909299.0,Chennai,17.0
CUST2938,Diya Singh,aarav.nair125@gmail.com,9268527700.0,Ahmedabad,110.0
CUST2939,Mira Khan,anaya.kulkarni217@gmail.com,8866963790.0,Jaipur,174.0
CUST2940,Rohan Khan,anaya.singh649@gmail.com,5265923816.0,Delhi,97.0
CUST2941,Suresh Kulkarni,sneha.das383@gmail.com,1327614428.0,Kolkata,41.0
CUST2942,Sneha Kulkarni,sneha.kapoor781@gmail.com,6330768167.0,Surat,85.0
CUST2943,Rahul Gupta,rahul.patel656@gmail.com,9360095731.0,Bangalore,158.0
CUST2944,Arjun Reddy,rahul.gupta374@gmail.com,1016455106.0,Delhi,74.0
CUST2945,Diya Shah,priya.gupta563@gmail.com,3792240342.0,Mumbai,187.0
CUST2946,Kabir Reddy,rohan.sharma824@gmail.com,6109557902.0,Delhi,124.0
CUST2947,Arjun Khan,anita.kapoor747@gmail.com,2266898718.0,Delhi,26.0
CUST2948,Rohan Shah,rohan.nair110@gmail.com,5908580246.0,Mumbai,148.0
CUST2949,Anaya Kapoor,arjun.patel266@gmail.com,703608577.0,Pune,58.0
CUST2950,Kabir Kapoor,sneha.patel128@gmail.com,1733196475.0,Bangalore,11.0
CUST2951,Priya Shah,rahul.kapoor745@gmail.com,4609192743.0,Delhi,162.0
CUST2952,Anita Das,rahul.sharma483@gmail.com,4505721078.0,Jaipur,140.0
CUST2953,Diya Gupta,aarav.patel810@gmail.com,5423787918.0,Pune,129.0
CUST2954,Ishita Singh,rohan.kapoor828@gmail.com,121151062.0,Ahmedabad,67.0
CUST2955,Anaya Das,anaya.kapoor547@gmail.com,9899856725.0,Bangalore,129.0
CUST2956,Anita Reddy,suresh.nair551@gmail.com,7792855326.0,Hyderabad,
CUST2957,Rahul Singh,priya.khan488@gmail.com,8053817347.0,Mumbai,29.0
CUST2958,Priya Kulkarni,anita.khan252@gmail.com,1682591494.0,Kolkata,59.0
CUST2959,Suresh Shah,priya.khan557@gmail.com,3294598496.0,Delhi,39.0
